market,asin,title,category,price_usd,monthly_sold,rating,reviews,offers,bb_amazon,net_rev_after_promo,referral_usd,fba_fee_usd,ppc_usd,returns_usd,storage_misc_usd,contribution_usd,freight_usd,duty_pct,max_factory_cogs_25,max_factory_cogs_20,landed_at_25,net_profit_unit_25,roi_25_pct,monthly_net_potential_usd,listed_since,verdict,confidence,rationale,alibaba_url,fba_fee_source,volatility,weight_g,brand,found_by,url
US,B0H45Q4PWM,"Seat Cushion, Office Chair Cushions for Tailbone Relief, Seat Cushions for Office Chair with L-Shaped Ergonomic Design & Adjustable Strap, Memory Foam Chair Cushion for Long Sitting Worker(Black Gray)",Office Products > Office Furniture & Lighting,39.99,1000,4.4,50,1,False,35.99,5.4,6.31,5.4,1.08,0.85,16.95,1.13,35.0,5.05,6.39,7.96,9.0,113.1,8998.0,2026-06-05,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$5.05 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=seat%20cushion%20office%20chair%20cushions,keepa,0.0,1030,SSPATIOS,US_office,https://www.amazon.com/dp/B0H45Q4PWM
US,B0GCJ8DFFJ,"SUNEE 2026-2027 Wall Calendar Large 22.75""x15.5"", 21 Month July Calendar (Ends March 2028), Vertical Extra Large, Cute",Office Products > Office & School Supplies,19.99,2000,4.6,2895,1,False,17.99,2.7,5.61,2.7,0.54,0.85,5.59,0.7,35.0,0.29,0.96,1.1,4.5,410.3,8501.0,2026-04-21,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.96 при марже 20%),https://www.alibaba.com/trade/search?SearchText=wall%20calendar%20month%20july%20ends,keepa,0.558,640,SUNEE,US_office,https://www.amazon.com/dp/B0GCJ8DFFJ
US,B0GSQHMM3P,Skoiuc 50ft-LED-Lights-Outdoor-Waterproof-String Lights-Patio-Outside-Porch-Backyard-Garden-Gazebo-Yard-Deck-Balcony-Party-Camping-House-Hanging-Lighting-Bulb-Remote-Bluetooth-Hanging-Edison-ST38,Tools & Home Improvement > Lighting & Ceiling Fans,19.99,2000,4.7,102,1,False,17.99,2.7,6.02,2.7,0.54,0.85,5.18,0.76,35.0,-0.05,0.61,,4.5,,8501.0,2026-03-16,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.651; − экономика не сходится (закупка ≤$0.61 при марже 20%),https://www.alibaba.com/trade/search?SearchText=led%20lights%20outdoor%20waterproof%20string,keepa,0.651,689,Skoiuc,US_tools_diy,https://www.amazon.com/dp/B0GSQHMM3P
US,B0GVYQFPKF,"DUMOS Armless Home Office Chair: Small Desk Chair with Low Back Lumbar Support, Height Adjustable PU Leather Computer Task with 360° Swivel Wheels, for Adults, Pink",Office Products > Office Furniture & Lighting,39.96,1000,4.7,383,1,False,35.96,5.39,18.6,5.39,1.08,0.85,4.65,10.17,35.0,-10.75,-9.42,,8.99,,8496.0,2026-04-03,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 9.2 кг,https://www.alibaba.com/trade/search?SearchText=armless%20home%20office%20chair%20desk,keepa,0.332,9249,DUMOS,US_office,https://www.amazon.com/dp/B0GVYQFPKF
US,B0GVM9PZQ3,"1 Pack Replacement VF4000 Filter for Ridgid Shop Vac Filter 5-20 Gallon, Standard H13 HEAP Wet/Dry Rigid Shop Vac Filters Compatible with Husky 6-9 Gallon Vacs & Craftsman Vacs",Tools & Home Improvement > Power & Hand Tools,17.69,2000,4.6,96,1,False,15.92,2.39,6.9,2.39,0.48,0.85,2.92,0.37,35.0,-1.06,-0.47,,3.98,,8359.0,2026-03-30,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=replacement%20filter%20ridgid%20shop%20vac,keepa,0.198,340,GIBTOOL,US_tools_diy,https://www.amazon.com/dp/B0GVM9PZQ3
US,B0GZ6JXRS1,"Hobonichi Techo 2026 Cousin Avec Book – A5, Japanese, Daily, 6-month only, July Start, Monday Start, Planner",Office Products > Office & School Supplies,36.9,1000,5.0,17,4,False,33.21,4.98,3.75,4.98,1.0,0.85,17.65,0.3,35.0,6.7,7.93,9.35,8.3,88.8,8302.0,2026-05-01,BUY,medium,+ продажи ≈1000/мес; + вход при закупке ≤$6.70 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (4 офферов),https://www.alibaba.com/trade/search?SearchText=hobonichi%20techo%20cousin%20avec%20book,keepa,0.003,272,ほぼ日,US_office,https://www.amazon.com/dp/B0GZ6JXRS1
US,B0GXK6NZY4,"AOAORGG Heavy Duty Metal Garage Shelving Unit, 71.2"" H x 35.4"" W x 16"" D, 5-Tier Adjustable Storage Shelves for Garage Storage, Standing Shelf Unit & Shelves Organizer for Home, Warehouse, Workshop",Home & Kitchen > Storage & Organization,42.49,1000,4.6,75,1,False,38.24,5.74,22.14,5.74,1.15,0.85,2.63,14.97,35.0,-16.22,-14.8,,9.56,,8131.0,2026-04-17,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 13.6 кг,https://www.alibaba.com/trade/search?SearchText=heavy%20duty%20metal%20garage%20shelving,keepa,0.5,13608,AOAORGG,US_organizer,https://www.amazon.com/dp/B0GXK6NZY4
US,B0GL2LY5QD,"Stud Finder Wall Scanner - 5 in 1 Stud Finder Tool w/Smart Chip and HD LCD Display, Stud Detector Beam Finders for the Center and Edge of Wood AC Wire Metal Studs Joist Pipe (Grayish)",Tools & Home Improvement > Measuring & Layout Tools,19.99,2000,4.3,9664,2,False,17.99,2.7,4.09,2.7,0.54,0.85,7.11,0.25,35.0,1.75,2.42,2.62,4.5,171.9,8096.0,2026-02-02,WATCH,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − волатильность цены 0.702,https://www.alibaba.com/trade/search?SearchText=stud%20finder%20wall%20scanner%20tool,keepa,0.702,231,JAXWQ,US_tools_diy,https://www.amazon.com/dp/B0GL2LY5QD
US,B0GMXMRX4S,"ROOMFAVE 5 Tier Garage Shelving Heavy Duty,2200LBS Adjustable Storage Shelves Metal Utility Rack,Garage Storage Shelves,Black, 35.5"" L x 16"" W x 72"" H for Basement, Warehouse, Commercial, Pantry",Home & Kitchen > Storage & Organization,39.98,1000,4.2,73,1,False,35.98,5.4,201.77,5.4,1.08,0.85,-178.51,14.3,35.0,-149.49,-148.15,,9.0,,8096.0,2026-02-11,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 13.0 кг,https://www.alibaba.com/trade/search?SearchText=tier%20garage%20shelving%20heavy%20duty,keepa,0.229,13000,ROOMFAVE,US_storage,https://www.amazon.com/dp/B0GMXMRX4S
US,B0GSQNTX5G,"YASONIC Corner Shower Caddy Tension Pole, 25.7-109.1in Adjustable Shower Shelves, Rust-Resistant Shower Organizer, No-Drill 3-Step Installation, Bathroom Shelves for Renters & Family, Black",Home & Kitchen > Bath,39.97,1000,4.8,44,1,False,35.97,5.4,8.29,5.4,1.08,0.85,14.96,3.08,35.0,2.14,3.47,5.97,8.99,150.7,8094.0,2026-03-16,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=corner%20shower%20caddy%20tension%20pole,keepa,0.228,2799,YASONIC,US_organizer,https://www.amazon.com/dp/B0GSQNTX5G
US,B0GSWHQ65L,"Flour Sugar Storage Containers, 10 Pack Large Airtight Food Storage Containers with Lids for Kitchen Pantry Organization and Storage, BPA Free Plastic Canisters Sets for Cereal, Rice and Baking",Home & Kitchen > Kitchen & Dining,37.99,1000,4.6,60,1,False,34.19,5.13,9.53,5.13,1.03,0.85,12.53,3.56,35.0,0.31,1.58,3.98,8.55,214.8,8078.0,2026-04-30,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − тяжёлый товар 3.2 кг,https://www.alibaba.com/trade/search?SearchText=flour%20sugar%20storage%20containers%20airtight,keepa,0.154,3239,HKJ Chef,US_storage,https://www.amazon.com/dp/B0GSWHQ65L
US,B0GWCH6Z4Z,"Goovilla Rolling Cart with Drawers, Utility Cart Organizer With 8 Removable Drawers and Wooden Tabletop, Lockable Rolling Storage Organizer for Art, Classroom, Home, Dorm, Office, Craft Storage, White",Office Products > Office Furniture & Lighting,41.98,1000,4.4,31,1,False,37.78,5.67,10.77,5.67,1.13,0.85,13.69,6.82,35.0,-1.91,-0.51,,9.45,,7651.0,2026-04-07,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 6.2 кг,https://www.alibaba.com/trade/search?SearchText=rolling%20cart%20drawers%20utility%20organizer,keepa,0.505,6201,Goovilla,US_office,https://www.amazon.com/dp/B0GWCH6Z4Z
US,B0GSZT1YFM,"15 Pack Vacuum Storage Bags for Travel with Rechargeable Cordless Pump, Space Saver Bags for Clothes, Compression Packing Bags for Luggage and Suitcase,Blue",Home & Kitchen > Storage & Organization,33.99,1000,4.3,32,1,False,30.59,3.37,7.01,4.59,0.92,0.85,13.86,1.32,35.0,3.62,4.75,6.21,7.65,123.1,7648.0,2026-03-18,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$3.62 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20travel%20rechargeable,keepa,0.386,1202,lezecur,US_storage,https://www.amazon.com/dp/B0GSZT1YFM
US,B0GHBTCG79,"Stowsia Drawer Organizer, 16 Pack Baby Dresser Organizer for Nursery, Foldable Closet Organizers and Storage Dresser Dividers for Clothes, Socks, Scarves, Ties (Beige)",Home & Kitchen > Storage & Organization,34.99,1000,4.8,35,1,False,31.49,4.72,7.3,4.72,0.94,0.85,12.95,1.51,35.0,2.64,3.81,5.08,7.87,155.1,7085.0,2026-03-20,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=drawer%20organizer%20baby%20dresser%20nursery,keepa,0.429,1370,Stowsia,US_organizer,https://www.amazon.com/dp/B0GHBTCG79
US,B0GXJF9R4M,"Vacuum Storage Bags for Travel with Rechargeable Pump, Carry on Size Compression Packing Cubes for Luggage and Suitcase, Space Saver Vacuum Seal Bags for Clothing and Clothes, 16 Combo, 4 Travel Sizes",Home & Kitchen > Storage & Organization,34.51,1000,4.4,5647,3,False,31.06,4.66,7.01,4.66,0.93,0.85,12.95,0.25,35.0,3.66,4.81,5.18,7.76,149.8,6988.0,2026-04-27,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$3.66 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20travel%20rechargeable,keepa,0.496,9,WANALIT,US_storage,https://www.amazon.com/dp/B0GXJF9R4M
US,B0G6FKH8Z6,"Budding Joy Under Bed Storage with Wheels 2Pack, 80L- Height Adjustable Underbed Containers with Clear Lids, Rolling Under Bed Shoe Storage Organizer for Dorm Home Clothes, Blankets, Toys, Black",Home & Kitchen > Storage & Organization,32.04,1000,4.6,106,1,False,28.84,4.33,8.39,4.33,0.87,0.85,10.08,3.52,35.0,-0.48,0.59,,7.21,,6813.0,2026-03-09,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.59 при марже 20%); − тяжёлый товар 3.2 кг,https://www.alibaba.com/trade/search?SearchText=under%20bed%20storage%20wheels%20height,keepa,0.312,3198,Budding Joy,"US_storage,US_organizer",https://www.amazon.com/dp/B0G6FKH8Z6
US,B0GX14VVY8,"CHOUINKR Remanufactured Ink Cartridges for Epson 232XL Ink Cartridge Combo Pack 232 XL with Expression Home XP-4200 XP-4205 WF-2930 WF-2950 (2 Black Cyan Magenta Yellow, 5 Pack)",Office Products > Office Electronics,29.99,1000,4.3,292,1,False,26.99,4.05,3.66,4.05,0.81,0.85,13.57,0.25,35.0,4.87,5.87,6.83,6.75,98.9,6748.0,2026-04-13,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$4.87 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=remanufactured%20ink%20cartridges%20epson%20cartridge,keepa,0.286,200,CHOUINKR,US_office,https://www.amazon.com/dp/B0GX14VVY8
US,B0GRTP69C1,"Sweetcrispy Twin Size 18 Inch Platform Bed Frame, Heavy Duty Metal Foundation Frame, Noise-Free Sturdy Steel Slats, Underbed Storage, No Box Spring Needed, Quick Setup",Home & Kitchen > Furniture,34.99,1000,4.5,2084,1,False,31.49,4.72,21.48,4.72,0.94,0.85,-1.23,12.81,35.0,-16.23,-15.07,,7.87,,6696.0,2026-03-09,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.953; − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 11.6 кг,https://www.alibaba.com/trade/search?SearchText=twin%20size%20platform%20bed%20frame,keepa,0.953,11648,Sweetcrispy,US_storage,https://www.amazon.com/dp/B0GRTP69C1
US,B0GPT7DTXQ,"IRIS USA 6-Pack Clip Box with Latching Lids, 13 Quart Craft Storage Bins, Art & Writing Supply Containers for Home, Office & Classroom Organization",Home & Kitchen > Storage & Organization,33.05,1000,4.4,26129,2,False,29.74,4.46,15.29,4.46,0.89,0.85,3.79,3.41,35.0,-5.23,-4.12,,7.44,,6693.0,2026-02-23,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 3.1 кг,https://www.alibaba.com/trade/search?SearchText=clip%20box%20latching%20lids%20quart,keepa,0.159,3098,IRIS USA,US_storage,https://www.amazon.com/dp/B0GPT7DTXQ
US,B0H1WJ2MT9,"OLIXIS 5 Drawer Dresser for Bedroom, Closet Chest Organizer Furniture, TV Stand for Living Room Hallway, Wide Fabric Storage Tower with Wooden Top and Metal Frame, Black",Home & Kitchen > Furniture,32.97,1000,4.1,2761,1,False,29.67,4.45,21.32,4.45,0.89,0.85,-2.29,11.77,35.0,-15.91,-14.81,,7.42,,6676.0,2026-05-15,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 10.7 кг,https://www.alibaba.com/trade/search?SearchText=drawer%20dresser%20bedroom%20closet%20chest,keepa,0.192,10700,OLIXIS,US_organizer,https://www.amazon.com/dp/B0H1WJ2MT9
US,B0GH6S55NG,50 PCS Food Storage Containers with Lids (25 Containers & 25 Lids) - Reusable Plastic Food Containers for Kitchen Storage and Organization BPA-Free Leakproof Meal Prep Container with Labels & Pen,Home & Kitchen > Kitchen & Dining,27.99,1000,4.5,266,1,False,25.19,3.78,8.04,3.78,0.76,0.85,7.99,2.17,35.0,-0.35,0.58,,6.3,,6613.0,2026-04-02,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.58 при марже 20%),https://www.alibaba.com/trade/search?SearchText=food%20storage%20containers%20lids%20reusable,keepa,0.338,1969,TOPCHASE,US_storage,https://www.amazon.com/dp/B0GH6S55NG
US,B0GSZWL7LV,"Vacuum Storage Bags for Travel with Cordless Pump, Space Saver Bags for Clothes, Compression Packing Bags for Luggage, 9 Combo Size",Home & Kitchen > Storage & Organization,27.98,1000,4.5,468,2,False,25.18,2.77,6.13,3.78,0.76,0.85,10.9,0.9,35.0,2.74,3.67,4.6,6.3,136.7,6610.0,2026-03-18,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20travel%20cordless,keepa,0.237,821,lezecur,US_storage,https://www.amazon.com/dp/B0GSZWL7LV
US,B0GWD17CBH,"SONQI AI Translation Earbuds: 170 Languages & 0.45s Instant Real-Time Translator, Smart AI Headphones with Meeting Notes & Transcription, Bluetooth 6.0 & ENC, Audífonos Traductores",Office Products > Office Electronics,30.99,1000,4.7,79,2,False,27.89,2.23,4.2,4.18,0.84,0.85,15.59,0.25,35.0,6.2,7.23,8.62,6.97,80.9,6589.0,2026-04-07,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$6.20 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов),https://www.alibaba.com/trade/search?SearchText=translation%20earbuds%20languages%20instant%20real,keepa,0.439,132,SONQI,US_office,https://www.amazon.com/dp/B0GWD17CBH
US,B0GXF9S477,"Locksworth 8-Sheet Paper Shredder, 4.23 Gallon Cross Cut Shredder for Home Office, P-4 High Security Shredders for Credit Card Staple Clip, Portable Handle Design",Office Products > Office Electronics,30.75,1000,4.6,143,1,False,27.68,4.15,9.62,4.15,0.83,0.85,8.07,4.64,35.0,-2.58,-1.56,,6.92,,6538.0,2026-04-16,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 4.2 кг,https://www.alibaba.com/trade/search?SearchText=sheet%20paper%20shredder%20gallon%20cross,keepa,0.117,4218,Locksworth,US_office,https://www.amazon.com/dp/B0GXF9S477
US,B0GXKRZDVY,"Anti-Theft Ring Doorbell Mount for 2026 Newest Ring Battery/Other Doorbell/Plus/Pro (2nd Gen), No-Drill Camera Doorbell Kits, Non-Blocking Motion Sensor, Accessories for Apartment & Rental, Black",Tools & Home Improvement > Electrical,15.99,2000,4.4,256,1,False,14.39,2.16,4.35,2.16,0.43,0.85,4.44,0.3,35.0,0.4,0.94,0.84,3.6,426.2,6476.0,2026-04-17,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.94 при марже 20%),https://www.alibaba.com/trade/search?SearchText=anti%20theft%20ring%20doorbell%20mount,keepa,0.451,272,Dukoyb,US_tools_diy,https://www.amazon.com/dp/B0GXKRZDVY
US,B0GQZKC1VN,"Nicetree 18-Pack Vacuum Storage Bags with Rechargeable Cordless Pump | 3 Sizes (20"", 24"", 28"") Travel Vacuum Seal Bags for Clothing, Bedding & Seasonal Storage | Space Saver for Luggage",Home & Kitchen > Storage & Organization,28.48,1000,4.4,725,1,False,25.63,3.84,7.01,3.84,0.77,0.85,9.31,1.34,35.0,1.16,2.11,2.91,6.41,220.6,6408.0,2026-03-03,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20rechargeable%20cordless,keepa,0.272,1220,Nicetree,US_storage,https://www.amazon.com/dp/B0GQZKC1VN
US,B0GQ3SQ9TJ,"SUNALLY Slim Storage Cart with Pull-Out Baskets, 5-Tier Rolling Kitchen Cart with Wooden Top & Lockable Wheels, Narrow Space Utility Cart Organizer for Kitchen, Bathroom, Laundry Room, Black",Home & Kitchen > Furniture,34.99,1000,4.3,56,1,False,31.49,4.72,9.2,4.72,0.94,0.85,11.05,4.43,35.0,-0.93,0.24,,7.87,,6377.0,2026-02-25,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.24 при марже 20%); − тяжёлый товар 4.0 кг,https://www.alibaba.com/trade/search?SearchText=slim%20storage%20cart%20pull%20out,keepa,0.541,4028,SUNALLY,"US_storage,US_organizer",https://www.amazon.com/dp/B0GQ3SQ9TJ
US,B0GTNY7XXS,"TYPONOS PM240 Label Maker Machine with 3 Tapes, 2"" Portable Thermal Label Printer, Bluetooth Address Label Maker with Multiple Templates for Small Business, Home, School, Safety Label Makers, Set 1",Office Products > Office Electronics,29.99,1000,4.7,131,3,False,26.99,1.62,5.33,4.05,0.81,0.85,14.33,0.54,35.0,5.22,6.22,7.59,6.75,89.0,6377.0,2026-03-24,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$5.22 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов),https://www.alibaba.com/trade/search?SearchText=label%20maker%20machine%20tapes%20portable,keepa,0.42,490,TYPONOS,US_office,https://www.amazon.com/dp/B0GTNY7XXS
US,B0GYF9MS1T,"HOMESURE Supports 200lbs Heavy Duty Moving Bags - Strong Zipper & Wrap-Around Handles - Water-Resistant Storage Totes, Durable Alternative to Moving Boxes - 8 Pack - Blue",Home & Kitchen > Storage & Organization,29.99,1000,4.8,6938,1,False,26.99,4.05,7.63,4.05,0.81,0.85,9.6,2.09,35.0,0.57,1.57,2.86,6.75,236.2,6377.0,2026-04-24,WATCH,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=supports%20lbs%20heavy%20duty%20moving,keepa,0.479,1901,HOMESURE,US_storage,https://www.amazon.com/dp/B0GYF9MS1T
US,B0GWQMRGNS,"6-Sheet Shredder for Home Office, 3.43 Gallon Cross Cut Shredder, P-4 High Security Paper Shredders for Credit Card Staple Clip, Portable Handle Design",Office Products > Office Electronics,29.98,1000,4.6,143,1,False,26.98,4.05,8.95,4.05,0.81,0.85,8.28,3.85,35.0,-1.72,-0.72,,6.75,,6374.0,2026-04-10,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 3.5 кг,https://www.alibaba.com/trade/search?SearchText=sheet%20shredder%20home%20office%20gallon,keepa,0.133,3502,Locksworth,US_office,https://www.amazon.com/dp/B0GWQMRGNS
US,B0GNDDDH1H,"VASAGLE CUSTOS Collection - Shoe Rack for Closet, Stackable Shoe Organizer Shelf for Entryway, 2 Tiers, 11.7 x 32.3 x 14.2 Inches, White ULBS060WZ01S",Home & Kitchen > Storage & Organization,29.88,1000,4.6,91,1,False,26.89,4.03,15.68,4.03,0.81,0.85,1.49,7.78,35.0,-9.64,-8.65,,6.72,,6353.0,2026-02-13,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 7.1 кг,https://www.alibaba.com/trade/search?SearchText=custos%20collection%20shoe%20rack%20closet,keepa,0.201,7076,VASAGLE,US_organizer,https://www.amazon.com/dp/B0GNDDDH1H
US,B0GR4GNR5F,"Stowsia Storage Cubes 8 Pack, 11 Inch Fabric Storage Cubes Organizer Bins with Labels, Odor-Free & Sturdy PP Structure, Cubby Baskets for Closet, Shelves, Toys & Nursery (Beige)",Home & Kitchen > Storage & Organization,33.32,900,4.5,37,1,False,29.99,4.5,7.88,4.5,0.9,0.85,11.36,2.44,35.0,1.05,2.16,3.86,7.5,194.0,6073.0,2026-05-03,WATCH,high,+ продажи ≈900/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=storage%20cubes%20fabric%20organizer%20bins,keepa,0.33,2220,Stowsia,US_organizer,https://www.amazon.com/dp/B0GR4GNR5F
US,B0GR8NSKVZ,"Ai Translation Earbuds Real Time,3-in-1 Buletooth 5.3 Translator Earbuds with 6 Translation Modes/164 Languages,No Subscription Required Translatior Headphones,40H Audifonos Traductores Inglés Español",Office Products > Office Electronics,29.99,1000,4.3,6676,2,False,26.99,2.16,3.97,4.05,0.81,0.85,15.15,0.25,35.0,6.04,7.04,8.41,6.75,80.3,6073.0,2026-03-05,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$6.04 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − волатильность цены 2.681,https://www.alibaba.com/trade/search?SearchText=translation%20earbuds%20real%20time%20buletooth,keepa,2.681,109,Csasan,US_office,https://www.amazon.com/dp/B0GR8NSKVZ
US,B0GF1X5N79,"StorageWorks 2 Pack Shoe Organizer for Closet, Foldable Shoe Storage Box with Adjustable Dividers, Fabric Shoes Container, Stackable Storage Bins for Boots, Sneakers, Fits up to 16-32 Pairs, Beige",Home & Kitchen > Storage & Organization,36.99,800,4.4,2640,1,False,33.29,4.99,8.79,4.99,1.0,0.85,12.66,3.8,35.0,0.4,1.64,4.34,8.32,191.7,5992.0,2026-02-23,WATCH,high,+ продажи ≈800/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − тяжёлый товар 3.5 кг,https://www.alibaba.com/trade/search?SearchText=shoe%20organizer%20closet%20foldable%20storage,keepa,0.148,3452,StorageWorks,US_organizer,https://www.amazon.com/dp/B0GF1X5N79
US,B0GSVJJ361,"YASONIC 3-Tier Metal Rolling Cart, Sturdy Storage Utility Carts with Wheels, Multifunction Craft Art Organizer for Bedroom, Laundry, Garage, Office, Nursery, Bathroom, Easy Assembly (White)",Office Products > Office Furniture & Lighting,27.99,1000,4.8,55,1,False,25.19,3.78,8.21,3.78,0.76,0.85,7.82,2.94,35.0,-1.05,-0.12,,6.3,,5951.0,2026-03-17,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=tier%20metal%20rolling%20cart%20sturdy,keepa,0.241,2672,YASONIC,US_office,https://www.amazon.com/dp/B0GSVJJ361
US,B0G4LP5L7Z,"GuassLee Large Wall Calendar 2026-2027, 22""x15"" Vertical Wall Calendar 2026, Jun. 2026 to Dec. 2027, 19-Month Paper Hanging Planner Wall with Julian Date for Office Home Planning & Organizing",Office Products > Office & School Supplies,13.85,2000,4.7,423,1,False,12.46,1.87,6.9,1.87,0.37,0.85,0.6,0.55,35.0,-2.27,-1.81,,3.12,,5890.0,2026-02-10,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=wall%20calendar%20vertical%20jun%20dec,keepa,0.578,499,GuassLee,US_office,https://www.amazon.com/dp/B0G4LP5L7Z
US,B0GZWJW7J1,HAMITOR Shower Caddy Tension Pole: 4-Tier Corner Rustproof Bathroom Organizer - No-Drill Adjustable Shower Shelf for Renters - Floor to Ceiling Family Apartment Storage Rack - 47-121 Inch Silver Gray,Home & Kitchen > Bath,29.98,1000,4.6,182,1,False,26.98,4.05,8.06,4.05,0.81,0.85,9.17,3.02,35.0,-0.45,0.55,,6.75,,5737.0,2026-05-07,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.55 при марже 20%),https://www.alibaba.com/trade/search?SearchText=shower%20caddy%20tension%20pole%20tier,keepa,0.5,2749,HAMITOR,US_organizer,https://www.amazon.com/dp/B0GZWJW7J1
